계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조B,2020-06-08 10:20:00,0.03,3.96,6.34,,0.0,0,0,0,0,0.009999999999999998,0.0,-0.020000000000000462,0.0009999999999999998,10,0,0.49999999999999994,-0.8660254037844387,0.03833333333333333,0.0075757556626879635,
반응조A,2020-06-08 10:30:00,0.33,2.51,6.37,,5.82,1,140,130,10,-0.06,0.0,-0.040000000000000036,-0.006,10,0,0.49999999999999994,-0.8660254037844387,0.9383333333333335,0.1314740512055573,
반응조B,2020-06-08 10:30:00,0.02,3.96,6.33,,0.0,0,0,0,0,-0.009999999999999998,0.0,-0.009999999999999787,-0.0009999999999999998,10,0,0.49999999999999994,-0.8660254037844387,0.03333333333333333,0.005050503775125309,
반응조A,2020-06-08 10:40:00,0.33,2.51,6.35,,0.0,0,0,0,0,0.0,0.0,-0.020000000000000462,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.6533333333333333,0.1314740512055573,
반응조B,2020-06-08 10:40:00,0.01,3.96,6.31,,0.0,0,0,0,0,-0.01,0.0,-0.020000000000000462,-0.001,10,0,0.49999999999999994,-0.8660254037844387,0.02666666666666667,0.0025252518875626545,
반응조A,2020-06-08 10:50:00,0.38,2.51,6.36,,0.0,0,0,0,0,0.04999999999999999,0.0,0.010000000000000675,0.004999999999999999,10,0,0.49999999999999994,-0.8660254037844387,0.47666666666666674,0.1513943619942781,
반응조B,2020-06-08 10:50:00,0.07,3.96,6.34,,0.0,0,0,0,0,0.060000000000000005,0.0,0.03000000000000025,0.006,10,0,0.49999999999999994,-0.8660254037844387,0.03166666666666667,0.017676763212938585,
반응조A,2020-06-08 11:00:00,0.37,2.51,6.34,,0.0,0,0,0,0,-0.010000000000000009,0.0,-0.020000000000000462,-0.0010000000000000009,11,0,0.258819045102521,-0.9659258262890682,0.385,0.14741029983653392,
반응조B,2020-06-08 11:00:00,2.01,3.96,6.47,,0.0,0,0,0,0,1.9399999999999997,0.0,0.1299999999999999,0.19399999999999998,11,0,0.258819045102521,-0.9659258262890682,0.35999999999999993,0.5075756294000935,
반응조A,2020-06-08 11:10:00,0.36,2.51,6.34,,0.0,0,0,0,0,-0.010000000000000009,0.0,0.0,-0.0010000000000000009,11,0,0.258819045102521,-0.9659258262890682,0.36000000000000004,0.14342623767878976,
반응조B,2020-06-08 11:10:00,4.62,3.96,6.53,,0.0,0,0,0,0,2.6100000000000003,0.0,0.0600000000000005,0.261,11,0,0.258819045102521,-0.9659258262890682,1.1266666666666667,1.1666663720539465,
반응조A,2020-06-08 11:20:00,0.34,2.51,6.34,,0.0,0,0,0,0,-0.019999999999999962,0.0,0.0,-0.001999999999999996,11,0,0.258819045102521,-0.9659258262890682,0.3516666666666666,0.13545811336330146,
반응조B,2020-06-08 11:20:00,6.05,3.96,6.56,,0.0,0,0,0,0,1.4299999999999997,0.0,0.02999999999999936,0.14299999999999996,11,0,0.258819045102521,-0.9659258262890682,2.13,1.527777391975406,
반응조A,2020-06-08 11:30:00,0.35,2.51,6.35,,0.0,0,0,0,0,0.009999999999999953,0.0,0.009999999999999787,0.0009999999999999953,11,0,0.258819045102521,-0.9659258262890682,0.355,0.1394421755210456,
반응조B,2020-06-08 11:30:00,7.87,3.96,6.62,,0.0,0,0,0,0,1.8200000000000003,0.0,0.0600000000000005,0.18200000000000002,11,0,0.258819045102521,-0.9659258262890682,3.438333333333333,1.9873732355118092,
반응조A,2020-06-08 11:40:00,0.34,2.51,6.36,,0.0,0,0,0,0,-0.009999999999999953,0.0,0.010000000000000675,-0.0009999999999999953,11,0,0.258819045102521,-0.9659258262890682,0.35666666666666663,0.13545811336330146,
반응조B,2020-06-08 11:40:00,9.7,3.96,6.64,,0.0,0,0,0,0,1.8299999999999992,0.0,0.019999999999999574,0.1829999999999999,11,0,0.258819045102521,-0.9659258262890682,5.053333333333333,2.449494330935775,
반응조A,2020-06-08 11:50:00,0.33,2.51,6.36,,0.0,0,0,0,0,-0.010000000000000009,0.0,0.0,-0.0010000000000000009,11,0,0.258819045102521,-0.9659258262890682,0.34833333333333333,0.1314740512055573,
반응조B,2020-06-08 11:50:00,10.16,3.96,6.65,,5.52,1,200,0,200,0.46000000000000085,0.0,0.010000000000000675,0.04600000000000008,11,0,0.258819045102521,-0.9659258262890682,6.734999999999999,2.565655917763657,
