계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation,reactor
반응조A,2020-07-16 21:50:00,0.64,4.17,6.26,21.39,6.24,1,120,90,30,-0.43000000000000005,0.44999999999999973,-0.03000000000000025,-0.043000000000000003,21,3,-0.7071067811865477,0.7071067811865474,1.8266666666666664,0.1534771814203402,8.831855066993771,0
반응조A,2020-07-16 22:00:00,0.22,4.15,6.23,21.42,6.36,1,120,100,20,-0.42000000000000004,-0.019999999999999574,-0.02999999999999936,-0.042,22,3,-0.5000000000000004,0.8660254037844384,1.3583333333333334,0.05301203541878664,8.82685778951339,0
반응조A,2020-07-16 22:10:00,0.08,4.29,6.23,21.39,6.26,1,120,110,10,-0.14,0.13999999999999968,0.0,-0.014000000000000002,22,3,-0.5000000000000004,0.8660254037844384,0.94,0.018648014301162166,8.831855066993771,0
반응조A,2020-07-17 00:30:00,0.11,3.44,6.24,21.48,6.72,1,10,0,10,0.05,0.04999999999999982,0.03000000000000025,0.005,0,4,0.0,1.0,0.07833333333333332,0.03197673489048404,8.816880180859082,0
반응조A,2020-07-17 01:40:00,3.83,1.36,6.48,21.39,5.76,1,130,0,130,0.33000000000000007,0.17000000000000015,0.0,0.03300000000000001,1,4,0.25881904510252074,0.9659258262890683,2.566666666666667,2.8161743998717648,8.831855066993771,0
반응조A,2020-07-17 01:50:00,3.9,1.6,6.5,21.39,6.04,1,130,10,120,0.06999999999999984,0.24,0.019999999999999574,0.006999999999999984,1,4,0.25881904510252074,0.9659258262890683,3.0316666666666663,2.437498476563452,8.831855066993771,0
반응조A,2020-07-17 02:00:00,3.79,1.49,6.5,21.39,6.14,1,130,20,110,-0.10999999999999988,-0.1100000000000001,0.0,-0.010999999999999987,2,4,0.49999999999999994,0.8660254037844387,3.376666666666667,2.543622453944662,8.831855066993771,0
반응조A,2020-07-17 02:10:00,3.54,1.78,6.49,21.39,6.24,1,130,30,100,-0.25,0.29000000000000004,-0.009999999999999787,-0.025,2,4,0.49999999999999994,0.8660254037844387,3.5833333333333335,1.9887629276612766,8.831855066993771,0
반응조A,2020-07-17 02:20:00,3.15,2.05,6.47,21.39,6.18,1,130,40,90,-0.3900000000000001,0.2699999999999998,-0.020000000000000462,-0.039000000000000014,2,4,0.49999999999999994,0.8660254037844387,3.6183333333333327,1.536584616300187,8.831855066993771,0
반응조A,2020-07-17 02:30:00,2.75,2.16,6.45,21.39,5.94,1,130,50,80,-0.3999999999999999,0.11000000000000032,-0.019999999999999574,-0.039999999999999994,2,4,0.49999999999999994,0.8660254037844387,3.4933333333333327,1.273147558727982,8.831855066993771,0
반응조A,2020-07-17 02:40:00,2.29,2.43,6.42,21.39,6.1,1,130,60,70,-0.45999999999999996,0.27,-0.03000000000000025,-0.046,2,4,0.49999999999999994,0.8660254037844387,3.236666666666667,0.9423864434623689,8.831855066993771,0
반응조A,2020-07-17 02:50:00,1.83,2.79,6.39,21.42,6.0,1,130,70,60,-0.45999999999999996,0.3599999999999999,-0.03000000000000025,-0.046,2,4,0.49999999999999994,0.8660254037844387,2.891666666666667,0.655913743400092,8.82685778951339,0
반응조A,2020-07-17 03:00:00,1.36,3.38,6.36,21.42,5.96,1,130,80,50,-0.47,0.5899999999999999,-0.02999999999999936,-0.047,3,4,0.7071067811865476,0.7071067811865476,2.486666666666667,0.4023667448619098,8.82685778951339,0
반응조A,2020-07-17 03:10:00,0.93,3.59,6.33,21.45,6.02,1,130,90,40,-0.43000000000000005,0.20999999999999996,-0.03000000000000025,-0.043000000000000003,3,4,0.7071067811865476,0.7071067811865476,2.0516666666666667,0.2590528526315174,8.82186616399623,0
반응조A,2020-07-17 03:20:00,0.53,4.2,6.3,21.45,6.04,1,130,100,30,-0.4,0.6100000000000003,-0.03000000000000025,-0.04,3,4,0.7071067811865476,0.7071067811865476,1.615,0.12619044614513186,8.82186616399623,0
반응조A,2020-07-17 03:30:00,0.18,4.18,6.27,21.45,6.0,1,130,110,20,-0.35000000000000003,-0.020000000000000462,-0.03000000000000025,-0.035,3,4,0.7071067811865476,0.7071067811865476,1.1866666666666665,0.043062190654978315,8.82186616399623,0
반응조A,2020-07-17 03:40:00,0.07,4.57,6.27,21.45,5.9,1,130,120,10,-0.10999999999999999,0.39000000000000057,0.0,-0.011,3,4,0.7071067811865476,0.7071067811865476,0.8166666666666668,0.015317283300375645,8.82186616399623,0
반응조A,2020-07-17 06:00:00,0.09,3.33,6.27,21.48,6.38,1,10,0,10,0.009999999999999995,-0.020000000000000018,0.009999999999999787,0.0009999999999999996,6,4,1.0,6.123233995736766e-17,0.08333333333333326,0.02702701891080513,8.816880180859082,0
반응조A,2020-07-17 07:20:00,3.82,1.5,6.61,21.33,5.64,1,110,0,110,0.09999999999999964,0.3400000000000001,0.03000000000000025,0.009999999999999964,7,4,0.9659258262890683,-0.25881904510252063,2.9033333333333338,2.546664968890021,8.84186661628566,0
반응조A,2020-07-17 07:30:00,3.82,1.81,6.63,21.33,5.74,1,110,10,100,0.0,0.31000000000000005,0.019999999999999574,0.0,7,4,0.9659258262890683,-0.25881904510252063,3.2616666666666667,2.110496071549132,8.84186661628566,0
반응조A,2020-07-17 07:40:00,3.63,1.59,6.62,21.33,5.76,1,110,20,90,-0.18999999999999995,-0.21999999999999997,-0.009999999999999787,-0.018999999999999996,7,4,0.9659258262890683,-0.25881904510252063,3.5016666666666665,2.2830174320645082,8.84186661628566,0
반응조A,2020-07-17 07:50:00,3.3,1.88,6.61,21.36,5.78,1,110,30,80,-0.33000000000000007,0.2899999999999998,-0.009999999999999787,-0.03300000000000001,7,4,0.9659258262890683,-0.25881904510252063,3.5966666666666662,1.7553182152562685,8.836858006042297,0
반응조A,2020-07-17 08:00:00,2.89,2.26,6.59,21.39,6.3,1,110,40,70,-0.4099999999999997,0.3799999999999999,-0.020000000000000462,-0.04099999999999997,8,4,0.8660254037844387,-0.4999999999999998,3.53,1.2787604961236745,8.831855066993771,0
반응조A,2020-07-17 08:10:00,2.42,2.51,6.57,21.39,6.12,1,110,50,60,-0.4700000000000002,0.25,-0.019999999999999574,-0.04700000000000002,8,4,0.8660254037844387,-0.4999999999999998,3.313333333333333,0.9641430421740868,8.831855066993771,0
반응조A,2020-07-17 08:20:00,1.9,3.21,6.54,21.39,5.84,1,110,60,50,-0.52,0.7000000000000002,-0.03000000000000025,-0.052000000000000005,8,4,0.8660254037844387,-0.4999999999999998,2.9933333333333336,0.5919001271339167,8.831855066993771,0
반응조A,2020-07-17 08:30:00,1.42,3.24,6.5,21.39,6.0,1,110,70,40,-0.48,0.03000000000000025,-0.040000000000000036,-0.048,8,4,0.8660254037844387,-0.4999999999999998,2.5933333333333333,0.4382714696692994,8.831855066993771,0
반응조A,2020-07-17 08:40:00,0.99,3.82,6.46,21.39,6.3,1,110,80,30,-0.42999999999999994,0.5799999999999996,-0.040000000000000036,-0.043,8,4,0.8660254037844387,-0.4999999999999998,2.1533333333333333,0.25916223582140424,8.831855066993771,0
반응조A,2020-07-17 08:50:00,0.56,3.95,6.43,21.39,6.2,1,110,90,20,-0.42999999999999994,0.13000000000000034,-0.03000000000000025,-0.043,8,4,0.8660254037844387,-0.4999999999999998,1.6966666666666665,0.14177211600705925,8.831855066993771,0
반응조A,2020-07-17 09:00:00,0.18,4.35,6.35,21.42,5.96,1,110,100,10,-0.38000000000000006,0.39999999999999947,-0.08000000000000007,-0.038000000000000006,9,4,0.7071067811865476,-0.7071067811865475,1.2449999999999999,0.04137930083234464,8.82685778951339,0
반응조A,2020-07-17 12:30:00,5.33,1.59,6.67,21.33,7.16,1,140,0,140,0.33999999999999986,0.32000000000000006,0.0,0.03399999999999999,12,4,1.2246467991473532e-16,-1.0,3.823333333333333,3.3521991495602834,8.84186661628566,0
반응조A,2020-07-17 12:40:00,5.14,1.81,6.67,21.33,6.86,1,140,10,130,-0.1900000000000004,0.21999999999999997,0.0,-0.019000000000000038,12,4,1.2246467991473532e-16,-1.0,4.358333333333333,2.8397774365870516,8.84186661628566,0
반응조A,2020-07-17 12:50:00,4.76,1.87,6.64,21.36,6.96,1,140,20,120,-0.3799999999999999,0.06000000000000005,-0.03000000000000025,-0.03799999999999999,12,4,1.2246467991473532e-16,-1.0,4.6883333333333335,2.545453184249634,8.836858006042297,0
반응조A,2020-07-17 13:00:00,4.25,2.38,6.6,21.39,6.76,1,140,30,110,-0.5099999999999998,0.5099999999999998,-0.040000000000000036,-0.050999999999999976,13,4,-0.2588190451025208,-0.9659258262890683,4.8,1.7857135354144809,8.831855066993771,0
반응조A,2020-07-17 13:10:00,3.73,2.97,6.56,21.39,6.86,1,140,40,100,-0.52,0.5900000000000003,-0.040000000000000036,-0.052000000000000005,13,4,-0.2588190451025208,-0.9659258262890683,4.7,1.2558918330330526,8.831855066993771,0
반응조A,2020-07-17 13:20:00,3.2,2.96,6.51,21.39,6.08,1,140,50,90,-0.5299999999999998,-0.010000000000000231,-0.04999999999999982,-0.05299999999999998,13,4,-0.2588190451025208,-0.9659258262890683,4.401666666666666,1.0810807158511095,8.831855066993771,0
반응조A,2020-07-17 13:30:00,2.68,3.75,6.48,21.39,6.24,1,140,60,80,-0.52,0.79,-0.02999999999999936,-0.052000000000000005,13,4,-0.2588190451025208,-0.9659258262890683,3.9599999999999995,0.7146664760889397,8.831855066993771,0
반응조A,2020-07-17 13:40:00,2.17,3.99,6.44,21.42,6.08,1,140,70,70,-0.5100000000000002,0.2400000000000002,-0.040000000000000036,-0.051000000000000024,13,4,-0.2588190451025208,-0.9659258262890683,3.465,0.5438595128171646,8.82685778951339,0
반응조A,2020-07-17 13:50:00,1.67,4.24,6.4,21.42,6.0,1,140,80,60,-0.5,0.25,-0.040000000000000036,-0.05,13,4,-0.2588190451025208,-0.9659258262890683,2.9499999999999997,0.3938678316349453,8.82685778951339,0
반응조A,2020-07-17 14:00:00,1.2,4.8,6.34,21.42,6.12,1,140,90,50,-0.47,0.5599999999999996,-0.0600000000000005,-0.047,14,4,-0.4999999999999997,-0.8660254037844388,2.4416666666666664,0.2499999479166775,8.82685778951339,0
반응조A,2020-07-17 14:10:00,0.79,4.78,6.29,21.42,5.72,1,140,100,40,-0.4099999999999999,-0.019999999999999574,-0.04999999999999982,-0.040999999999999995,14,4,-0.4999999999999997,-0.8660254037844388,1.9516666666666669,0.16527193195147866,8.82685778951339,0
반응조A,2020-07-17 14:20:00,0.41,5.09,6.27,21.45,5.72,1,140,110,30,-0.38000000000000006,0.3099999999999996,-0.020000000000000462,-0.038000000000000006,14,4,-0.4999999999999997,-0.8660254037844388,1.4866666666666666,0.08055008240666357,8.82186616399623,0
